user_id,signup_date,country,device_type,acquisition_channel,user_type,company_size,experiment_group
U04228,2025-05-24,UK,Desktop,Google Ads,Business,416,A
U04229,2025-06-16,USA,Desktop,Referral,Business,389,B
U04230,2025-05-11,India,Tablet,Organic,Individual,1,A
U04231,2025-06-15,India,Tablet,LinkedIn Ads,Business,363,B
U04232,2025-03-24,UK,Desktop,Referral,Individual,1,B
U04233,2025-03-01,Australia,Tablet,Direct,Business,295,A
U04234,2025-02-11,UK,Desktop,Organic,Business,46,B
U04235,2025-02-15,India,Mobile,Direct,Business,265,A
U04236,2025-01-09,Australia,Mobile,LinkedIn Ads,Business,192,B
U04237,2025-06-13,Canada,Desktop,Google Ads,Business,475,B
U04238,2025-03-25,Australia,Desktop,LinkedIn Ads,Individual,1,B
U04239,2025-01-30,Australia,Desktop,LinkedIn Ads,Business,470,A
U04240,2025-02-24,Canada,Mobile,LinkedIn Ads,Business,187,B
U04241,2025-03-19,India,Tablet,LinkedIn Ads,Business,3,A
U04242,2025-04-01,India,Desktop,Direct,Individual,1,B
U04243,2025-03-11,India,Mobile,Organic,Business,308,A
U04244,2025-05-06,Canada,Tablet,Referral,Business,439,B
U04245,2025-04-18,Canada,Mobile,Referral,Business,92,A
U04246,2025-02-25,USA,Tablet,Google Ads,Individual,1,A
U04247,2025-01-30,UK,Tablet,Direct,Individual,1,B
U04248,2025-04-17,UK,Desktop,Referral,Business,337,A
U04249,2025-04-12,USA,Desktop,Google Ads,Business,386,A
U04250,2025-02-21,Canada,Desktop,Google Ads,Business,358,A
U04251,2025-05-09,India,Mobile,LinkedIn Ads,Individual,1,A
U04252,2025-02-24,Canada,Desktop,Organic,Individual,1,A
U04253,2025-03-14,India,Mobile,Google Ads,Individual,1,B
U04254,2025-01-08,Australia,Desktop,Referral,Individual,1,B
U04255,2025-01-22,Australia,Tablet,Google Ads,Individual,1,A
U04256,2025-01-20,USA,Mobile,Referral,Business,147,B
U04257,2025-06-13,India,Mobile,LinkedIn Ads,Individual,1,B
U04258,2025-01-02,USA,Tablet,Organic,Individual,1,A
U04259,2025-05-17,UK,Desktop,Google Ads,Individual,1,B
U04260,2025-06-27,Australia,Tablet,Google Ads,Business,95,B
U04261,2025-01-13,USA,Tablet,Google Ads,Individual,1,A
U04262,2025-04-15,USA,Desktop,Referral,Individual,1,B
U04263,2025-05-19,India,Mobile,Referral,Business,388,B
U04264,2025-05-27,Australia,Tablet,LinkedIn Ads,Business,365,A
U04265,2025-06-13,Australia,Desktop,Referral,Individual,1,A
U04266,2025-03-31,USA,Mobile,LinkedIn Ads,Individual,1,A
U04267,2025-05-12,Australia,Tablet,LinkedIn Ads,Individual,1,A
U04268,2025-04-06,Australia,Tablet,Direct,Business,443,B
U04269,2025-06-26,UK,Desktop,Referral,Individual,1,B
U04270,2025-02-03,UK,Tablet,Direct,Business,167,B
U04271,2025-04-27,India,Mobile,LinkedIn Ads,Individual,1,B
U04272,2025-03-08,India,Tablet,Referral,Business,335,A
U04273,2025-04-03,Australia,Mobile,Organic,Individual,1,A
U04274,2025-02-12,Canada,Tablet,Organic,Business,247,B
U04275,2025-02-11,Canada,Desktop,Direct,Individual,1,A
U04276,2025-02-12,India,Tablet,LinkedIn Ads,Individual,1,A
U04277,2025-05-22,Australia,Mobile,Google Ads,Individual,1,A
U04278,2025-05-02,India,Tablet,Direct,Business,345,A
U04279,2025-06-09,Canada,Desktop,Direct,Individual,1,B
U04280,2025-05-28,Canada,Desktop,Referral,Individual,1,B
U04281,2025-03-11,India,Mobile,Google Ads,Business,427,B
U04282,2025-04-07,Australia,Mobile,Direct,Individual,1,A
U04283,2025-02-04,Canada,Desktop,Direct,Individual,1,B
U04284,2025-02-16,USA,Tablet,Direct,Business,67,B
U04285,2025-01-17,Australia,Mobile,Organic,Individual,1,A
U04286,2025-05-14,UK,Tablet,Direct,Business,131,B
U04287,2025-06-09,India,Mobile,Referral,Business,474,A
U04288,2025-01-19,Canada,Tablet,Organic,Business,358,A
U04289,2025-01-02,Canada,Tablet,Direct,Individual,1,A
U04290,2025-05-20,Canada,Desktop,LinkedIn Ads,Individual,1,B
U04291,2025-06-26,Canada,Tablet,LinkedIn Ads,Business,42,A
U04292,2025-01-23,Canada,Tablet,Referral,Business,99,A
U04293,2025-05-24,Australia,Mobile,Google Ads,Individual,1,B
U04294,2025-01-01,Canada,Tablet,LinkedIn Ads,Business,384,B
U04295,2025-06-30,Canada,Tablet,Google Ads,Business,416,B
U04296,2025-04-19,Canada,Tablet,Google Ads,Individual,1,A
U04297,2025-06-05,Australia,Mobile,Direct,Business,341,B
U04298,2025-03-30,Canada,Tablet,Referral,Individual,1,B
U04299,2025-06-08,Canada,Tablet,LinkedIn Ads,Business,64,B
U04300,2025-03-15,USA,Desktop,Referral,Individual,1,B
U04301,2025-03-11,India,Desktop,Referral,Business,476,A
U04302,2025-01-14,UK,Mobile,Google Ads,Business,63,B
U04303,2025-05-10,USA,Mobile,Direct,Individual,1,B
U04304,2025-05-23,Canada,Tablet,Direct,Business,273,B
U04305,2025-03-29,USA,Mobile,Organic,Business,449,A
U04306,2025-04-28,USA,Desktop,Google Ads,Business,196,B
U04307,2025-03-29,USA,Desktop,Google Ads,Individual,1,B
U04308,2025-02-28,UK,Tablet,Referral,Individual,1,A
U04309,2025-01-26,UK,Desktop,Referral,Business,380,A
U04310,2025-02-08,UK,Tablet,Organic,Business,475,A
U04311,2025-05-23,Canada,Desktop,Referral,Business,379,B
U04312,2025-03-03,Canada,Mobile,Organic,Individual,1,A
U04313,2025-01-06,Canada,Mobile,Organic,Individual,1,B
U04314,2025-03-13,Canada,Mobile,Referral,Business,149,B
U04315,2025-03-05,UK,Tablet,LinkedIn Ads,Business,258,A
U04316,2025-03-29,India,Mobile,Referral,Individual,1,B
U04317,2025-04-24,USA,Desktop,Referral,Individual,1,B
U04318,2025-06-01,Australia,Mobile,Referral,Business,277,B
U04319,2025-05-18,Australia,Mobile,Direct,Business,74,A
U04320,2025-03-01,USA,Desktop,LinkedIn Ads,Individual,1,B
U04321,2025-04-18,Canada,Mobile,Google Ads,Business,148,B
U04322,2025-04-06,UK,Tablet,Direct,Business,140,A
U04323,2025-03-01,USA,Desktop,Referral,Business,390,B
U04324,2025-02-10,USA,Tablet,Referral,Business,293,B
U04325,2025-05-06,Australia,Mobile,Referral,Business,181,A
U04326,2025-04-19,USA,Tablet,Referral,Business,210,B
U04327,2025-05-05,USA,Mobile,Google Ads,Individual,1,A
U04328,2025-06-20,India,Desktop,Google Ads,Individual,1,A
U04329,2025-04-28,India,Mobile,Organic,Individual,1,A
U04330,2025-05-25,India,Tablet,Direct,Business,45,A
U04331,2025-02-26,USA,Tablet,Google Ads,Business,437,B
U04332,2025-01-13,India,Desktop,Direct,Business,154,B
U04333,2025-04-10,India,Mobile,Referral,Business,142,A
U04334,2025-03-23,USA,Desktop,Google Ads,Individual,1,A
U04335,2025-02-03,India,Desktop,Direct,Business,269,A
U04336,2025-03-04,Australia,Desktop,Organic,Individual,1,A
U04337,2025-02-27,India,Mobile,Organic,Business,68,B
U04338,2025-05-05,India,Desktop,Direct,Business,247,A
U04339,2025-05-22,Australia,Desktop,Referral,Individual,1,A
U04340,2025-04-09,USA,Tablet,Direct,Business,106,A
U04341,2025-06-28,Australia,Mobile,Referral,Business,94,B
U04342,2025-06-14,India,Mobile,Google Ads,Individual,1,A
U04343,2025-06-17,Canada,Tablet,Direct,Individual,1,A
U04344,2025-05-31,India,Desktop,Organic,Individual,1,A
U04345,2025-05-14,Australia,Desktop,Organic,Business,342,B
U04346,2025-05-09,Canada,Tablet,Referral,Individual,1,A
U04347,2025-01-16,Canada,Tablet,Direct,Individual,1,A
U04348,2025-06-26,Canada,Tablet,Organic,Individual,1,B
U04349,2025-04-22,UK,Tablet,Organic,Individual,1,A
U04350,2025-06-02,Canada,Tablet,Organic,Individual,1,B
U04351,2025-04-20,UK,Tablet,Referral,Business,467,B
U04352,2025-04-12,Australia,Mobile,LinkedIn Ads,Business,484,B
U04353,2025-04-02,UK,Mobile,Google Ads,Individual,1,B
U04354,2025-03-06,UK,Mobile,Direct,Individual,1,B
U04355,2025-05-18,India,Desktop,Organic,Individual,1,A
U04356,2025-06-08,Canada,Desktop,Direct,Business,380,B
U04357,2025-05-05,UK,Mobile,Direct,Individual,1,B
U04358,2025-04-17,Australia,Desktop,Referral,Business,325,B
U04359,2025-06-23,USA,Tablet,LinkedIn Ads,Business,133,A
U04360,2025-04-01,India,Tablet,Referral,Individual,1,A
U04361,2025-03-17,Australia,Tablet,Referral,Individual,1,A
U04362,2025-02-09,UK,Desktop,Direct,Business,241,A
U04363,2025-04-27,UK,Mobile,Referral,Business,94,A
U04364,2025-04-09,Australia,Tablet,LinkedIn Ads,Individual,1,A
U04365,2025-01-19,UK,Mobile,Direct,Individual,1,B
U04366,2025-01-28,India,Desktop,Direct,Individual,1,A
U04367,2025-06-22,Canada,Mobile,Direct,Business,196,A
U04368,2025-05-18,UK,Tablet,Referral,Business,124,B
U04369,2025-06-16,Australia,Tablet,Referral,Individual,1,B
U04370,2025-01-03,Canada,Tablet,Referral,Business,390,B
U04371,2025-05-01,UK,Tablet,Direct,Business,493,A
U04372,2025-01-15,UK,Mobile,LinkedIn Ads,Individual,1,A
U04373,2025-05-04,Australia,Mobile,Organic,Business,80,A
U04374,2025-03-20,UK,Desktop,Organic,Individual,1,A
U04375,2025-03-28,USA,Mobile,LinkedIn Ads,Individual,1,A
U04376,2025-03-17,Australia,Mobile,Direct,Individual,1,B
U04377,2025-03-22,USA,Mobile,Google Ads,Business,237,B
U04378,2025-05-19,Australia,Tablet,LinkedIn Ads,Individual,1,B
U04379,2025-04-09,USA,Mobile,Referral,Individual,1,A
U04380,2025-03-21,Australia,Mobile,Direct,Business,363,A
U04381,2025-02-16,USA,Tablet,Organic,Business,126,B
U04382,2025-02-17,USA,Desktop,Referral,Business,500,A
U04383,2025-03-12,India,Tablet,LinkedIn Ads,Business,218,B
U04384,2025-05-04,UK,Desktop,Organic,Individual,1,A
U04385,2025-05-13,India,Mobile,Google Ads,Individual,1,B
U04386,2025-02-09,Australia,Mobile,Google Ads,Business,458,B
U04387,2025-03-03,UK,Tablet,Referral,Individual,1,A
U04388,2025-06-28,Canada,Mobile,Organic,Business,361,B
U04389,2025-06-04,India,Tablet,Referral,Business,406,A
U04390,2025-05-15,India,Desktop,Referral,Business,460,B
U04391,2025-04-14,USA,Tablet,Google Ads,Individual,1,B
U04392,2025-04-24,USA,Tablet,Google Ads,Business,295,B
U04393,2025-01-03,Australia,Mobile,Google Ads,Business,53,A
U04394,2025-06-14,USA,Tablet,Direct,Business,332,B
U04395,2025-05-27,Australia,Desktop,Direct,Business,445,B
U04396,2025-02-12,India,Mobile,Direct,Individual,1,A
U04397,2025-03-06,USA,Desktop,Referral,Individual,1,B
U04398,2025-05-23,Australia,Tablet,Google Ads,Individual,1,B
U04399,2025-04-27,Canada,Tablet,Direct,Business,496,A
U04400,2025-06-12,Canada,Mobile,Referral,Business,120,B
U04401,2025-06-29,USA,Tablet,Referral,Business,206,B
U04402,2025-03-23,Australia,Mobile,Direct,Individual,1,A
U04403,2025-01-18,Australia,Tablet,Google Ads,Individual,1,A
U04404,2025-03-21,Canada,Desktop,Referral,Business,271,A
U04405,2025-02-07,Australia,Desktop,Google Ads,Business,492,B
U04406,2025-06-07,UK,Desktop,LinkedIn Ads,Business,100,B
U04407,2025-02-08,UK,Tablet,LinkedIn Ads,Individual,1,B
U04408,2025-02-23,India,Mobile,LinkedIn Ads,Business,271,A
U04409,2025-02-15,Canada,Tablet,Direct,Business,395,B
U04410,2025-03-27,UK,Tablet,Direct,Individual,1,A
U04411,2025-04-25,UK,Tablet,LinkedIn Ads,Individual,1,A
U04412,2025-06-03,UK,Tablet,Organic,Business,431,A
U04413,2025-03-31,Canada,Tablet,Google Ads,Individual,1,A
U04414,2025-01-12,Canada,Tablet,Referral,Individual,1,B
U04415,2025-01-09,USA,Mobile,Google Ads,Individual,1,B
U04416,2025-02-02,India,Desktop,Direct,Business,225,A
U04417,2025-01-17,UK,Desktop,LinkedIn Ads,Individual,1,A
U04418,2025-03-24,Canada,Mobile,Organic,Individual,1,B
U04419,2025-01-08,Australia,Desktop,Direct,Individual,1,A
U04420,2025-03-05,Australia,Mobile,Referral,Individual,1,B
U04421,2025-05-07,UK,Desktop,LinkedIn Ads,Individual,1,A
U04422,2025-01-12,Australia,Mobile,Referral,Individual,1,B
U04423,2025-01-07,Australia,Mobile,Organic,Individual,1,A
U04424,2025-03-16,Canada,Tablet,LinkedIn Ads,Business,299,A
U04425,2025-04-25,India,Mobile,Organic,Individual,1,A
U04426,2025-05-04,Canada,Tablet,LinkedIn Ads,Individual,1,A
U04427,2025-02-20,USA,Tablet,Referral,Individual,1,A
U04428,2025-03-31,Australia,Desktop,Google Ads,Individual,1,B
U04429,2025-02-18,Australia,Mobile,LinkedIn Ads,Individual,1,A
U04430,2025-03-04,Australia,Tablet,LinkedIn Ads,Business,332,B
U04431,2025-03-29,Australia,Desktop,LinkedIn Ads,Individual,1,A
U04432,2025-02-05,UK,Mobile,Google Ads,Individual,1,A
U04433,2025-03-04,Australia,Mobile,Referral,Business,252,A
U04434,2025-04-20,Canada,Tablet,Google Ads,Business,139,B
U04435,2025-04-02,Australia,Tablet,Referral,Business,215,B
U04436,2025-01-09,India,Desktop,Referral,Business,114,A
U04437,2025-03-17,Australia,Tablet,Organic,Business,143,A
U04438,2025-04-15,UK,Tablet,Organic,Individual,1,B
U04439,2025-04-18,UK,Desktop,Organic,Individual,1,B
U04440,2025-02-14,Australia,Desktop,Google Ads,Business,136,B
U04441,2025-03-28,UK,Desktop,Referral,Business,166,A
U04442,2025-02-01,Canada,Desktop,Referral,Business,92,B
U04443,2025-01-27,Canada,Desktop,Direct,Individual,1,B
U04444,2025-02-11,USA,Mobile,Google Ads,Individual,1,B
U04445,2025-06-24,USA,Tablet,Google Ads,Business,96,A
U04446,2025-02-26,Canada,Desktop,Referral,Business,413,A
U04447,2025-02-24,UK,Tablet,Google Ads,Individual,1,B
U04448,2025-01-28,Canada,Desktop,LinkedIn Ads,Business,103,A
U04449,2025-04-13,UK,Desktop,Direct,Individual,1,B
U04450,2025-03-21,India,Tablet,Direct,Business,469,B
U04451,2025-01-03,Canada,Tablet,Organic,Business,458,A
U04452,2025-06-11,Canada,Desktop,Direct,Business,219,B
U04453,2025-05-22,Australia,Mobile,Direct,Individual,1,B
U04454,2025-01-24,Canada,Tablet,Direct,Business,373,A
U04455,2025-06-08,UK,Tablet,Google Ads,Business,422,B
U04456,2025-06-19,Canada,Desktop,Organic,Business,126,A
U04457,2025-02-26,India,Desktop,Referral,Individual,1,B
U04458,2025-03-07,India,Mobile,Organic,Individual,1,A
U04459,2025-03-05,UK,Mobile,Referral,Individual,1,B
U04460,2025-04-11,USA,Desktop,Google Ads,Individual,1,A
U04461,2025-03-07,Canada,Desktop,Organic,Business,170,A
U04462,2025-04-21,Canada,Mobile,Google Ads,Individual,1,B
U04463,2025-06-14,USA,Mobile,Referral,Individual,1,B
U04464,2025-05-06,Canada,Mobile,Direct,Individual,1,A
U04465,2025-02-09,Canada,Desktop,Google Ads,Business,294,B
U04466,2025-01-31,India,Desktop,Direct,Business,196,B
U04467,2025-03-13,USA,Mobile,Google Ads,Business,178,B
U04468,2025-01-29,Canada,Tablet,Referral,Business,78,A
U04469,2025-05-08,USA,Tablet,LinkedIn Ads,Individual,1,A
U04470,2025-01-26,India,Tablet,Referral,Business,474,A
U04471,2025-04-07,Canada,Desktop,LinkedIn Ads,Business,452,B
U04472,2025-05-19,USA,Tablet,Direct,Business,402,A
U04473,2025-06-26,Canada,Desktop,Google Ads,Individual,1,A
U04474,2025-02-09,UK,Mobile,LinkedIn Ads,Individual,1,A
U04475,2025-01-02,Australia,Tablet,Organic,Business,201,A
U04476,2025-06-18,UK,Tablet,Organic,Individual,1,A
U04477,2025-04-26,Australia,Desktop,Google Ads,Individual,1,A
U04478,2025-03-29,USA,Mobile,Google Ads,Business,106,A
U04479,2025-02-24,Canada,Mobile,Organic,Individual,1,A
U04480,2025-06-19,Australia,Desktop,Direct,Business,221,B
U04481,2025-06-30,India,Mobile,Google Ads,Business,380,A
U04482,2025-06-05,India,Mobile,Direct,Business,58,B
U04483,2025-05-17,India,Mobile,Referral,Business,330,A
U04484,2025-05-09,India,Mobile,Organic,Business,144,A
U04485,2025-01-16,India,Desktop,Referral,Individual,1,B
U04486,2025-04-03,India,Tablet,Direct,Business,312,B
U04487,2025-05-14,USA,Desktop,Direct,Individual,1,A
U04488,2025-02-07,Canada,Tablet,Direct,Business,379,A
U04489,2025-03-24,Canada,Mobile,Referral,Business,464,B
U04490,2025-02-10,Australia,Mobile,Organic,Business,61,B
U04491,2025-03-30,USA,Mobile,LinkedIn Ads,Individual,1,B
U04492,2025-03-29,Australia,Tablet,Referral,Individual,1,B
U04493,2025-06-05,India,Mobile,Google Ads,Business,386,A
U04494,2025-02-11,Australia,Desktop,Google Ads,Business,7,A
U04495,2025-03-17,Australia,Mobile,Organic,Individual,1,A
U04496,2025-02-27,Canada,Mobile,Referral,Business,407,B
U04497,2025-03-29,India,Mobile,LinkedIn Ads,Individual,1,B
U04498,2025-05-29,Canada,Mobile,Organic,Individual,1,B
U04499,2025-03-08,India,Desktop,Organic,Individual,1,A
U04500,2025-05-01,Australia,Tablet,LinkedIn Ads,Business,285,A
U04501,2025-01-02,Canada,Mobile,Organic,Business,357,B
U04502,2025-03-10,Canada,Desktop,Organic,Business,355,A
U04503,2025-01-30,India,Tablet,Google Ads,Business,241,B
U04504,2025-01-02,India,Desktop,Direct,Individual,1,A
U04505,2025-01-26,India,Tablet,Organic,Business,381,B
U04506,2025-01-05,Canada,Mobile,LinkedIn Ads,Business,14,A
U04507,2025-03-29,UK,Desktop,Direct,Individual,1,A
U04508,2025-04-21,USA,Mobile,Google Ads,Business,341,A
U04509,2025-01-28,UK,Tablet,Google Ads,Business,490,A
U04510,2025-06-22,India,Mobile,Google Ads,Individual,1,B
U04511,2025-04-21,India,Desktop,Organic,Business,370,B
U04512,2025-04-26,UK,Tablet,Direct,Individual,1,B
U04513,2025-05-04,India,Desktop,Referral,Individual,1,B
U04514,2025-01-17,USA,Desktop,Organic,Individual,1,A
U04515,2025-06-03,Australia,Tablet,Direct,Business,371,B
U04516,2025-03-07,USA,Desktop,Referral,Individual,1,A
U04517,2025-01-09,UK,Mobile,Direct,Individual,1,A
U04518,2025-01-21,UK,Tablet,Direct,Individual,1,A
U04519,2025-01-01,UK,Desktop,Organic,Individual,1,A
U04520,2025-05-11,USA,Mobile,LinkedIn Ads,Business,265,B
U04521,2025-05-04,India,Mobile,Referral,Business,214,A
U04522,2025-06-28,USA,Desktop,Referral,Business,457,A
U04523,2025-02-13,India,Desktop,Google Ads,Individual,1,A
U04524,2025-01-16,Australia,Tablet,Referral,Individual,1,B
U04525,2025-05-13,USA,Mobile,Organic,Individual,1,A
U04526,2025-01-05,USA,Mobile,Organic,Individual,1,A
U04527,2025-04-03,USA,Desktop,LinkedIn Ads,Individual,1,B
U04528,2025-01-13,India,Tablet,Direct,Business,179,A
U04529,2025-03-24,Australia,Desktop,Google Ads,Individual,1,B
U04530,2025-04-27,Australia,Tablet,LinkedIn Ads,Business,284,B
U04531,2025-04-28,India,Mobile,LinkedIn Ads,Business,173,B
U04532,2025-06-23,India,Desktop,Organic,Individual,1,B
U04533,2025-03-18,India,Tablet,Organic,Individual,1,A
U04534,2025-06-09,India,Tablet,Direct,Business,182,A
U04535,2025-06-06,India,Mobile,Google Ads,Individual,1,A
U04536,2025-01-20,UK,Mobile,Referral,Business,90,B
U04537,2025-06-26,Canada,Mobile,Direct,Individual,1,A
U04538,2025-03-30,Canada,Desktop,Direct,Individual,1,B
U04539,2025-04-11,Australia,Tablet,Direct,Individual,1,A
U04540,2025-02-07,USA,Tablet,Organic,Individual,1,A
U04541,2025-04-10,India,Mobile,Google Ads,Business,368,A
U04542,2025-01-06,Canada,Tablet,LinkedIn Ads,Individual,1,A
U04543,2025-02-08,USA,Mobile,Organic,Individual,1,B
U04544,2025-02-16,Australia,Mobile,Direct,Individual,1,A
U04545,2025-04-29,India,Mobile,Google Ads,Individual,1,A
U04546,2025-01-10,USA,Desktop,Referral,Individual,1,B
U04547,2025-05-29,USA,Tablet,LinkedIn Ads,Business,55,A
U04548,2025-04-17,Canada,Tablet,Direct,Individual,1,B
U04549,2025-03-26,India,Tablet,Organic,Individual,1,B
U04550,2025-05-24,Australia,Desktop,Organic,Business,33,B
U04551,2025-01-06,Australia,Tablet,LinkedIn Ads,Individual,1,B
U04552,2025-06-09,UK,Tablet,Direct,Business,175,A
U04553,2025-06-09,Canada,Tablet,Direct,Business,336,A
U04554,2025-06-06,India,Desktop,LinkedIn Ads,Individual,1,B
U04555,2025-03-01,Australia,Tablet,LinkedIn Ads,Individual,1,B
U04556,2025-06-21,Canada,Mobile,LinkedIn Ads,Business,337,B
U04557,2025-02-04,India,Desktop,Google Ads,Business,409,B
U04558,2025-03-27,India,Desktop,Referral,Individual,1,B
U04559,2025-01-20,USA,Mobile,Direct,Individual,1,B
U04560,2025-03-27,Australia,Mobile,LinkedIn Ads,Business,453,A
U04561,2025-04-02,USA,Desktop,Referral,Individual,1,A
U04562,2025-03-27,USA,Tablet,Direct,Individual,1,A
U04563,2025-01-15,USA,Tablet,Organic,Individual,1,B
U04564,2025-04-22,UK,Mobile,Organic,Business,286,B
U04565,2025-03-21,UK,Tablet,LinkedIn Ads,Business,471,B
U04566,2025-02-27,Canada,Tablet,LinkedIn Ads,Individual,1,B
U04567,2025-04-20,USA,Desktop,Direct,Individual,1,B
U04568,2025-04-14,India,Desktop,Direct,Business,65,B
U04569,2025-02-10,India,Desktop,Referral,Individual,1,A
U04570,2025-06-29,USA,Tablet,LinkedIn Ads,Business,221,A
U04571,2025-06-02,UK,Mobile,Direct,Business,226,B
U04572,2025-06-16,Canada,Tablet,Direct,Business,26,B
U04573,2025-04-10,India,Desktop,LinkedIn Ads,Individual,1,A
U04574,2025-06-06,Australia,Tablet,LinkedIn Ads,Individual,1,B
U04575,2025-03-13,Australia,Tablet,Referral,Business,148,A
U04576,2025-03-29,Canada,Desktop,Google Ads,Individual,1,A
U04577,2025-01-03,India,Tablet,Google Ads,Individual,1,A
U04578,2025-06-23,Australia,Mobile,Direct,Individual,1,A
U04579,2025-01-15,India,Mobile,Referral,Individual,1,B
U04580,2025-01-09,Canada,Mobile,Google Ads,Business,266,B
U04581,2025-01-16,USA,Tablet,LinkedIn Ads,Individual,1,A
U04582,2025-03-02,Canada,Mobile,Referral,Individual,1,B
U04583,2025-02-04,UK,Desktop,Organic,Business,427,B
U04584,2025-04-30,Australia,Mobile,LinkedIn Ads,Individual,1,A
U04585,2025-02-12,Australia,Mobile,Referral,Individual,1,A
U04586,2025-01-26,UK,Desktop,LinkedIn Ads,Individual,1,B
U04587,2025-04-08,India,Tablet,LinkedIn Ads,Individual,1,A
U04588,2025-01-29,USA,Tablet,Direct,Business,232,A
U04589,2025-06-05,India,Desktop,Direct,Individual,1,A
U04590,2025-03-11,India,Tablet,Google Ads,Individual,1,B
U04591,2025-02-05,UK,Tablet,Direct,Business,70,B
U04592,2025-01-20,UK,Tablet,Google Ads,Business,454,A
U04593,2025-06-02,UK,Tablet,Organic,Individual,1,A
U04594,2025-05-23,Australia,Tablet,Referral,Individual,1,A
U04595,2025-03-27,Canada,Tablet,Google Ads,Individual,1,B
U04596,2025-02-02,Canada,Tablet,LinkedIn Ads,Individual,1,B
U04597,2025-05-17,Australia,Tablet,Direct,Individual,1,B
U04598,2025-03-07,USA,Desktop,Organic,Business,416,B
U04599,2025-04-09,India,Desktop,Direct,Individual,1,A
U04600,2025-05-20,Canada,Mobile,Google Ads,Business,478,A
