event_id,user_id,event_date,funnel_stage
E017540,U04696,2025-04-29,Email Verified
E017541,U04696,2025-04-28,Trial Started
E017542,U04696,2025-04-29,Feature Used
E017543,U04696,2025-05-01,Subscription Purchased
E017544,U04696,2025-04-29,Retained 30 Days
E017545,U04697,2025-01-29,Signup
E017546,U04697,2025-01-31,Email Verified
E017547,U04697,2025-01-27,Trial Started
E017548,U04697,2025-02-01,Feature Used
E017549,U04698,2025-02-03,Signup
E017550,U04698,2025-02-07,Email Verified
E017551,U04698,2025-02-10,Trial Started
E017552,U04698,2025-02-09,Feature Used
E017553,U04699,2025-02-16,Signup
E017554,U04700,2025-04-13,Signup
E017555,U04700,2025-04-17,Email Verified
E017556,U04700,2025-04-17,Trial Started
E017557,U04700,2025-04-15,Feature Used
E017558,U04700,2025-04-20,Subscription Purchased
E017559,U04700,2025-04-19,Retained 30 Days
E017560,U04701,2025-02-13,Signup
E017561,U04701,2025-02-13,Email Verified
E017562,U04702,2025-01-23,Signup
E017563,U04703,2025-05-02,Signup
E017564,U04703,2025-05-02,Email Verified
E017565,U04703,2025-05-03,Trial Started
E017566,U04703,2025-05-02,Feature Used
E017567,U04703,2025-05-02,Subscription Purchased
E017568,U04704,2025-02-04,Signup
E017569,U04704,2025-02-03,Email Verified
E017570,U04704,2025-02-07,Trial Started
E017571,U04704,2025-02-07,Feature Used
E017572,U04705,2025-02-14,Signup
E017573,U04705,2025-02-11,Email Verified
E017574,U04705,2025-02-15,Trial Started
E017575,U04706,2025-04-21,Signup
E017576,U04706,2025-04-19,Email Verified
E017577,U04706,2025-04-21,Trial Started
E017578,U04707,2025-03-25,Signup
E017579,U04707,2025-03-26,Email Verified
E017580,U04707,2025-03-29,Trial Started
E017581,U04707,2025-03-31,Feature Used
E017582,U04707,2025-03-27,Subscription Purchased
E017583,U04707,2025-04-01,Retained 30 Days
E017584,U04708,2025-05-26,Signup
E017585,U04708,2025-05-26,Email Verified
E017586,U04709,2025-04-15,Signup
E017587,U04709,2025-04-13,Email Verified
E017588,U04709,2025-04-19,Trial Started
E017589,U04709,2025-04-19,Feature Used
E017590,U04709,2025-04-16,Subscription Purchased
E017591,U04709,2025-04-22,Retained 30 Days
E017592,U04710,2025-05-18,Signup
E017593,U04710,2025-05-19,Email Verified
E017594,U04710,2025-05-19,Trial Started
E017595,U04710,2025-05-22,Feature Used
E017596,U04710,2025-05-21,Subscription Purchased
E017597,U04711,2025-02-21,Signup
E017598,U04711,2025-02-20,Email Verified
E017599,U04711,2025-02-21,Trial Started
E017600,U04712,2025-01-28,Signup
E017601,U04712,2025-02-01,Email Verified
E017602,U04712,2025-02-01,Trial Started
E017603,U04712,2025-02-04,Feature Used
E017604,U04713,2025-04-10,Signup
E017605,U04713,2025-04-09,Email Verified
E017606,U04714,2025-02-06,Signup
E017607,U04714,2025-02-08,Email Verified
E017608,U04714,2025-02-13,Trial Started
E017609,U04714,2025-02-09,Feature Used
E017610,U04714,2025-02-12,Subscription Purchased
E017611,U04714,2025-02-13,Retained 30 Days
E017612,U04715,2025-01-26,Signup
E017613,U04715,2025-01-28,Email Verified
E017614,U04715,2025-01-29,Trial Started
E017615,U04715,2025-01-30,Feature Used
E017616,U04716,2025-02-15,Signup
E017617,U04716,2025-02-13,Email Verified
E017618,U04716,2025-02-15,Trial Started
E017619,U04717,2025-05-12,Signup
E017620,U04717,2025-05-14,Email Verified
E017621,U04717,2025-05-15,Trial Started
E017622,U04717,2025-05-13,Feature Used
E017623,U04718,2025-05-07,Signup
E017624,U04718,2025-05-06,Email Verified
E017625,U04718,2025-05-11,Trial Started
E017626,U04718,2025-05-09,Feature Used
E017627,U04718,2025-05-10,Subscription Purchased
E017628,U04718,2025-05-13,Retained 30 Days
E017629,U04719,2025-04-23,Signup
E017630,U04719,2025-04-23,Email Verified
E017631,U04719,2025-04-25,Trial Started
E017632,U04720,2025-01-06,Signup
E017633,U04720,2025-01-05,Email Verified
E017634,U04720,2025-01-07,Trial Started
E017635,U04720,2025-01-09,Feature Used
E017636,U04720,2025-01-08,Subscription Purchased
E017637,U04720,2025-01-10,Retained 30 Days
E017638,U04721,2025-04-01,Signup
E017639,U04721,2025-04-02,Email Verified
E017640,U04721,2025-04-03,Trial Started
E017641,U04722,2025-02-23,Signup
E017642,U04723,2025-05-02,Signup
E017643,U04723,2025-04-29,Email Verified
E017644,U04724,2025-05-20,Signup
E017645,U04724,2025-05-19,Email Verified
E017646,U04724,2025-05-18,Trial Started
E017647,U04725,2025-03-14,Signup
E017648,U04725,2025-03-17,Email Verified
E017649,U04726,2025-04-27,Signup
E017650,U04727,2025-04-07,Signup
E017651,U04727,2025-04-09,Email Verified
E017652,U04727,2025-04-10,Trial Started
E017653,U04727,2025-04-06,Feature Used
E017654,U04727,2025-04-11,Subscription Purchased
E017655,U04727,2025-04-13,Retained 30 Days
E017656,U04728,2025-05-26,Signup
E017657,U04728,2025-05-31,Email Verified
E017658,U04728,2025-05-27,Trial Started
E017659,U04728,2025-06-01,Feature Used
E017660,U04728,2025-06-03,Subscription Purchased
E017661,U04728,2025-06-01,Retained 30 Days
E017662,U04729,2025-02-09,Signup
E017663,U04729,2025-02-06,Email Verified
E017664,U04729,2025-02-08,Trial Started
E017665,U04729,2025-02-10,Feature Used
E017666,U04729,2025-02-12,Subscription Purchased
E017667,U04730,2025-07-03,Signup
E017668,U04730,2025-07-03,Email Verified
E017669,U04731,2025-06-15,Signup
E017670,U04732,2025-06-01,Signup
E017671,U04733,2025-03-27,Signup
E017672,U04733,2025-03-25,Email Verified
E017673,U04733,2025-03-27,Trial Started
E017674,U04733,2025-03-27,Feature Used
E017675,U04733,2025-03-29,Subscription Purchased
E017676,U04734,2025-05-08,Signup
E017677,U04734,2025-05-07,Email Verified
E017678,U04734,2025-05-09,Trial Started
E017679,U04734,2025-05-11,Feature Used
E017680,U04734,2025-05-14,Subscription Purchased
E017681,U04734,2025-05-15,Retained 30 Days
E017682,U04735,2025-01-08,Signup
E017683,U04735,2025-01-11,Email Verified
E017684,U04735,2025-01-12,Trial Started
E017685,U04736,2025-04-24,Signup
E017686,U04737,2025-04-13,Signup
E017687,U04737,2025-04-12,Email Verified
E017688,U04737,2025-04-15,Trial Started
E017689,U04737,2025-04-14,Feature Used
E017690,U04738,2025-05-09,Signup
E017691,U04738,2025-05-10,Email Verified
E017692,U04738,2025-05-06,Trial Started
E017693,U04739,2025-03-21,Signup
E017694,U04739,2025-03-23,Email Verified
E017695,U04739,2025-03-23,Trial Started
E017696,U04740,2025-03-11,Signup
E017697,U04740,2025-03-13,Email Verified
E017698,U04740,2025-03-18,Trial Started
E017699,U04740,2025-03-18,Feature Used
E017700,U04740,2025-03-20,Subscription Purchased
E017701,U04741,2025-05-13,Signup
E017702,U04741,2025-05-19,Email Verified
E017703,U04741,2025-05-17,Trial Started
E017704,U04741,2025-05-19,Feature Used
E017705,U04741,2025-05-17,Subscription Purchased
E017706,U04742,2025-04-19,Signup
E017707,U04743,2025-05-18,Signup
E017708,U04744,2025-01-06,Signup
E017709,U04744,2025-01-05,Email Verified
E017710,U04744,2025-01-03,Trial Started
E017711,U04744,2025-01-09,Feature Used
E017712,U04744,2025-01-08,Subscription Purchased
E017713,U04744,2025-01-09,Retained 30 Days
E017714,U04745,2025-05-11,Signup
E017715,U04745,2025-05-11,Email Verified
E017716,U04746,2025-06-26,Signup
E017717,U04747,2025-05-09,Signup
E017718,U04747,2025-05-08,Email Verified
E017719,U04748,2025-02-18,Signup
E017720,U04749,2025-05-22,Signup
E017721,U04749,2025-05-19,Email Verified
E017722,U04749,2025-05-22,Trial Started
E017723,U04750,2025-02-02,Signup
E017724,U04750,2025-02-03,Email Verified
E017725,U04750,2025-02-05,Trial Started
E017726,U04750,2025-02-05,Feature Used
E017727,U04750,2025-02-06,Subscription Purchased
E017728,U04750,2025-02-09,Retained 30 Days
E017729,U04751,2025-04-22,Signup
E017730,U04751,2025-04-21,Email Verified
E017731,U04751,2025-04-24,Trial Started
E017732,U04752,2025-05-19,Signup
E017733,U04752,2025-05-22,Email Verified
E017734,U04752,2025-05-22,Trial Started
E017735,U04753,2025-03-13,Signup
E017736,U04753,2025-03-16,Email Verified
E017737,U04753,2025-03-15,Trial Started
E017738,U04753,2025-03-18,Feature Used
E017739,U04753,2025-03-19,Subscription Purchased
E017740,U04754,2025-06-10,Signup
E017741,U04754,2025-06-10,Email Verified
E017742,U04754,2025-06-07,Trial Started
E017743,U04754,2025-06-12,Feature Used
E017744,U04755,2025-06-09,Signup
E017745,U04755,2025-06-13,Email Verified
E017746,U04755,2025-06-09,Trial Started
E017747,U04755,2025-06-14,Feature Used
E017748,U04755,2025-06-15,Subscription Purchased
E017749,U04755,2025-06-15,Retained 30 Days
E017750,U04756,2025-05-12,Signup
E017751,U04756,2025-05-14,Email Verified
E017752,U04756,2025-05-14,Trial Started
E017753,U04756,2025-05-13,Feature Used
E017754,U04756,2025-05-13,Subscription Purchased
E017755,U04756,2025-05-13,Retained 30 Days
E017756,U04757,2025-01-07,Signup
E017757,U04758,2025-06-29,Signup
E017758,U04758,2025-07-01,Email Verified
E017759,U04758,2025-07-03,Trial Started
E017760,U04758,2025-07-02,Feature Used
E017761,U04758,2025-07-04,Subscription Purchased
E017762,U04758,2025-07-07,Retained 30 Days
E017763,U04759,2025-03-10,Signup
E017764,U04759,2025-03-06,Email Verified
E017765,U04759,2025-03-12,Trial Started
E017766,U04759,2025-03-11,Feature Used
E017767,U04760,2025-01-05,Signup
E017768,U04760,2025-01-07,Email Verified
E017769,U04760,2025-01-03,Trial Started
E017770,U04760,2025-01-05,Feature Used
E017771,U04760,2025-01-06,Subscription Purchased
E017772,U04760,2025-01-11,Retained 30 Days
E017773,U04761,2025-02-21,Signup
E017774,U04761,2025-02-18,Email Verified
E017775,U04761,2025-02-20,Trial Started
E017776,U04761,2025-02-20,Feature Used
E017777,U04762,2025-01-07,Signup
E017778,U04762,2025-01-11,Email Verified
E017779,U04762,2025-01-10,Trial Started
E017780,U04762,2025-01-11,Feature Used
E017781,U04762,2025-01-13,Subscription Purchased
E017782,U04762,2025-01-10,Retained 30 Days
E017783,U04763,2025-05-21,Signup
E017784,U04763,2025-05-23,Email Verified
E017785,U04763,2025-05-24,Trial Started
E017786,U04763,2025-05-22,Feature Used
E017787,U04763,2025-05-24,Subscription Purchased
E017788,U04763,2025-05-26,Retained 30 Days
E017789,U04764,2025-06-16,Signup
E017790,U04764,2025-06-16,Email Verified
E017791,U04765,2025-05-14,Signup
E017792,U04765,2025-05-14,Email Verified
E017793,U04765,2025-05-12,Trial Started
E017794,U04765,2025-05-12,Feature Used
E017795,U04766,2025-05-12,Signup
E017796,U04766,2025-05-16,Email Verified
E017797,U04766,2025-05-15,Trial Started
E017798,U04766,2025-05-14,Feature Used
E017799,U04766,2025-05-19,Subscription Purchased
E017800,U04766,2025-05-19,Retained 30 Days
E017801,U04767,2025-05-22,Signup
E017802,U04767,2025-05-19,Email Verified
E017803,U04767,2025-05-25,Trial Started
E017804,U04767,2025-05-24,Feature Used
E017805,U04767,2025-05-22,Subscription Purchased
E017806,U04767,2025-05-26,Retained 30 Days
E017807,U04768,2025-06-22,Signup
E017808,U04769,2025-02-16,Signup
E017809,U04769,2025-02-14,Email Verified
E017810,U04769,2025-02-17,Trial Started
E017811,U04769,2025-02-16,Feature Used
E017812,U04769,2025-02-19,Subscription Purchased
E017813,U04770,2025-05-29,Signup
E017814,U04770,2025-05-29,Email Verified
E017815,U04770,2025-05-31,Trial Started
E017816,U04771,2025-05-15,Signup
E017817,U04772,2025-04-17,Signup
E017818,U04772,2025-04-15,Email Verified
E017819,U04772,2025-04-19,Trial Started
E017820,U04773,2025-05-06,Signup
E017821,U04773,2025-05-07,Email Verified
E017822,U04774,2025-04-20,Signup
E017823,U04774,2025-04-18,Email Verified
E017824,U04774,2025-04-22,Trial Started
E017825,U04774,2025-04-24,Feature Used
E017826,U04774,2025-04-26,Subscription Purchased
E017827,U04774,2025-04-27,Retained 30 Days
E017828,U04775,2025-01-29,Signup
E017829,U04775,2025-01-27,Email Verified
E017830,U04775,2025-01-31,Trial Started
E017831,U04776,2025-02-15,Signup
E017832,U04776,2025-02-18,Email Verified
E017833,U04776,2025-02-15,Trial Started
E017834,U04776,2025-02-15,Feature Used
E017835,U04776,2025-02-18,Subscription Purchased
E017836,U04776,2025-02-17,Retained 30 Days
E017837,U04777,2025-03-03,Signup
E017838,U04778,2025-02-11,Signup
E017839,U04778,2025-02-13,Email Verified
E017840,U04778,2025-02-18,Trial Started
E017841,U04779,2025-04-15,Signup
E017842,U04779,2025-04-13,Email Verified
E017843,U04780,2025-06-09,Signup
E017844,U04780,2025-06-08,Email Verified
E017845,U04781,2025-03-24,Signup
E017846,U04782,2025-07-01,Signup
E017847,U04782,2025-06-29,Email Verified
E017848,U04783,2025-04-09,Signup
E017849,U04783,2025-04-10,Email Verified
E017850,U04783,2025-04-06,Trial Started
E017851,U04783,2025-04-10,Feature Used
E017852,U04784,2025-06-22,Signup
E017853,U04784,2025-06-23,Email Verified
E017854,U04785,2025-04-01,Signup
E017855,U04785,2025-04-05,Email Verified
E017856,U04785,2025-04-06,Trial Started
E017857,U04786,2025-02-09,Signup
E017858,U04786,2025-02-08,Email Verified
E017859,U04786,2025-02-08,Trial Started
E017860,U04787,2025-04-17,Signup
E017861,U04787,2025-04-16,Email Verified
E017862,U04787,2025-04-19,Trial Started
E017863,U04787,2025-04-19,Feature Used
E017864,U04787,2025-04-22,Subscription Purchased
E017865,U04787,2025-04-22,Retained 30 Days
E017866,U04788,2025-06-21,Signup
E017867,U04788,2025-06-17,Email Verified
E017868,U04788,2025-06-23,Trial Started
E017869,U04788,2025-06-19,Feature Used
E017870,U04788,2025-06-20,Subscription Purchased
E017871,U04788,2025-06-24,Retained 30 Days
E017872,U04789,2025-04-08,Signup
E017873,U04789,2025-04-05,Email Verified
E017874,U04789,2025-04-06,Trial Started
E017875,U04789,2025-04-10,Feature Used
E017876,U04790,2025-04-10,Signup
E017877,U04790,2025-04-09,Email Verified
E017878,U04790,2025-04-09,Trial Started
E017879,U04791,2025-03-28,Signup
E017880,U04792,2025-03-18,Signup
E017881,U04792,2025-03-20,Email Verified
E017882,U04792,2025-03-21,Trial Started
E017883,U04792,2025-03-21,Feature Used
E017884,U04792,2025-03-19,Subscription Purchased
E017885,U04792,2025-03-20,Retained 30 Days
E017886,U04793,2025-02-14,Signup
E017887,U04794,2025-05-24,Signup
E017888,U04794,2025-05-25,Email Verified
E017889,U04795,2025-05-05,Signup
E017890,U04795,2025-05-07,Email Verified
E017891,U04796,2025-01-14,Signup
E017892,U04796,2025-01-15,Email Verified
E017893,U04796,2025-01-15,Trial Started
E017894,U04797,2025-05-09,Signup
E017895,U04797,2025-05-11,Email Verified
E017896,U04798,2025-03-04,Signup
E017897,U04798,2025-03-08,Email Verified
E017898,U04798,2025-03-09,Trial Started
E017899,U04798,2025-03-11,Feature Used
E017900,U04798,2025-03-08,Subscription Purchased
E017901,U04798,2025-03-09,Retained 30 Days
E017902,U04799,2025-06-29,Signup
E017903,U04800,2025-03-11,Signup
E017904,U04800,2025-03-10,Email Verified
E017905,U04800,2025-03-15,Trial Started
E017906,U04800,2025-03-11,Feature Used
E017907,U04800,2025-03-16,Subscription Purchased
E017908,U04801,2025-01-15,Signup
E017909,U04802,2025-07-01,Signup
E017910,U04803,2025-01-23,Signup
E017911,U04803,2025-01-27,Email Verified
E017912,U04803,2025-01-30,Trial Started
E017913,U04803,2025-01-26,Feature Used
E017914,U04803,2025-01-31,Subscription Purchased
E017915,U04803,2025-01-30,Retained 30 Days
E017916,U04804,2025-03-29,Signup
E017917,U04804,2025-03-31,Email Verified
E017918,U04805,2025-05-12,Signup
E017919,U04805,2025-05-09,Email Verified
E017920,U04805,2025-05-12,Trial Started
E017921,U04805,2025-05-12,Feature Used
E017922,U04805,2025-05-14,Subscription Purchased
E017923,U04805,2025-05-15,Retained 30 Days
E017924,U04806,2025-01-07,Signup
E017925,U04806,2025-01-09,Email Verified
E017926,U04806,2025-01-11,Trial Started
E017927,U04806,2025-01-09,Feature Used
E017928,U04807,2025-03-12,Signup
E017929,U04808,2025-01-10,Signup
E017930,U04808,2025-01-13,Email Verified
E017931,U04808,2025-01-15,Trial Started
E017932,U04808,2025-01-14,Feature Used
E017933,U04808,2025-01-17,Subscription Purchased
E017934,U04808,2025-01-17,Retained 30 Days
E017935,U04809,2025-01-09,Signup
E017936,U04809,2025-01-12,Email Verified
E017937,U04810,2025-06-26,Signup
E017938,U04810,2025-07-01,Email Verified
E017939,U04810,2025-06-30,Trial Started
E017940,U04810,2025-07-01,Feature Used
E017941,U04810,2025-07-04,Subscription Purchased
E017942,U04810,2025-07-04,Retained 30 Days
E017943,U04811,2025-01-07,Signup
E017944,U04811,2025-01-07,Email Verified
E017945,U04812,2025-05-25,Signup
E017946,U04812,2025-05-23,Email Verified
E017947,U04812,2025-05-26,Trial Started
E017948,U04812,2025-05-26,Feature Used
E017949,U04812,2025-05-30,Subscription Purchased
E017950,U04812,2025-05-27,Retained 30 Days
E017951,U04813,2025-03-13,Signup
E017952,U04814,2025-03-31,Signup
E017953,U04814,2025-04-01,Email Verified
E017954,U04814,2025-04-04,Trial Started
E017955,U04814,2025-04-02,Feature Used
E017956,U04815,2025-06-18,Signup
E017957,U04815,2025-06-19,Email Verified
E017958,U04815,2025-06-19,Trial Started
E017959,U04815,2025-06-23,Feature Used
E017960,U04815,2025-06-26,Subscription Purchased
E017961,U04815,2025-06-27,Retained 30 Days
E017962,U04816,2025-03-10,Signup
E017963,U04816,2025-03-13,Email Verified
E017964,U04816,2025-03-14,Trial Started
E017965,U04816,2025-03-13,Feature Used
E017966,U04816,2025-03-13,Subscription Purchased
E017967,U04816,2025-03-16,Retained 30 Days
E017968,U04817,2025-03-04,Signup
E017969,U04817,2025-03-09,Email Verified
E017970,U04817,2025-03-05,Trial Started
E017971,U04817,2025-03-11,Feature Used
E017972,U04817,2025-03-11,Subscription Purchased
E017973,U04817,2025-03-08,Retained 30 Days
E017974,U04818,2025-03-28,Signup
E017975,U04818,2025-03-30,Email Verified
E017976,U04818,2025-04-02,Trial Started
E017977,U04818,2025-03-30,Feature Used
E017978,U04818,2025-04-01,Subscription Purchased
E017979,U04818,2025-04-04,Retained 30 Days
E017980,U04819,2025-05-05,Signup
E017981,U04819,2025-05-09,Email Verified
E017982,U04819,2025-05-12,Trial Started
E017983,U04819,2025-05-09,Feature Used
E017984,U04819,2025-05-14,Subscription Purchased
E017985,U04819,2025-05-14,Retained 30 Days
E017986,U04820,2025-03-22,Signup
E017987,U04820,2025-03-25,Email Verified
E017988,U04821,2025-01-17,Signup
E017989,U04821,2025-01-13,Email Verified
E017990,U04822,2025-06-05,Signup
E017991,U04822,2025-06-09,Email Verified
E017992,U04823,2025-02-17,Signup
E017993,U04823,2025-02-19,Email Verified
E017994,U04823,2025-02-19,Trial Started
E017995,U04824,2025-05-09,Signup
E017996,U04824,2025-05-13,Email Verified
E017997,U04824,2025-05-13,Trial Started
E017998,U04825,2025-04-21,Signup
E017999,U04825,2025-04-20,Email Verified
E018000,U04825,2025-04-22,Trial Started
E018001,U04825,2025-04-20,Feature Used
E018002,U04826,2025-01-19,Signup
E018003,U04826,2025-01-22,Email Verified
E018004,U04827,2025-03-05,Signup
E018005,U04827,2025-03-01,Email Verified
E018006,U04827,2025-03-02,Trial Started
E018007,U04827,2025-03-06,Feature Used
E018008,U04827,2025-03-05,Subscription Purchased
E018009,U04828,2025-02-26,Signup
E018010,U04828,2025-02-27,Email Verified
E018011,U04829,2025-06-27,Signup
E018012,U04829,2025-06-28,Email Verified
E018013,U04829,2025-06-28,Trial Started
E018014,U04830,2025-03-12,Signup
E018015,U04830,2025-03-11,Email Verified
E018016,U04830,2025-03-16,Trial Started
E018017,U04830,2025-03-17,Feature Used
E018018,U04831,2025-03-26,Signup
